ChargerID,stationName,stationNamePoint,lat,lng,เลขถนน,ชื่อ ถนน (x),ตำบล,อำเภอ,จังหวัด,avg_ev_num_weekly_65,min_ev_num_weekly_65,max_ev_num_weekly_65,avg_res_ev_num_weekly_65,min_res_ev_num_weekly_65,max_res_ev_num_weekly_65,avg_trav_ev_num_weekly_65,min_trav_ev_num_weekly_65,max_trav_ev_num_weekly_65,avg_ev_num_weekly_66,min_ev_num_weekly_66,max_ev_num_weekly_66,avg_res_ev_num_weekly_66,min_res_ev_num_weekly_66,max_res_ev_num_weekly_66,avg_trav_ev_num_weekly_66,min_trav_ev_num_weekly_66,max_trav_ev_num_weekly_66,num_lw7_seats_veh_yearly_65,num_lw7_seats_veh_yearly_66
TWBCEHU1-4222-102,PEA VOLTA หาดใหญ่,PEA VOLTA หาดใหญ่,7.01746988,100.4962692,4,ถ. กาญจนวนิช,ต.หาดใหญ่,อำเภอหาดใหญ่,สงขลา,6,0,16,24,23,24,6,1,16,44,1,162,29,24,32,10,1,19,54094,61308
T54-IT1-4122-015,PEA VOLTA เมืองชัยนาท #1,PEA VOLTA เมืองชัยนาท,15.19275475,100.1353149,1,ถ. พหลโยธิน,ตำบล บ้านกล้วย,อำเภอเมืองชัยนาท,ชัยนาท,6,0,16,24,23,24,6,1,16,47,20,130,48,21,130,18,17,18,14776,15415
T54-IT1-3922-242,PEA VOLTA เมืองน่าน #1,PEA VOLTA เมืองน่าน,18.79540062,100.7826614,101,ถนน มหายศ,ตำบล ในเวียง,อำเภอเมืองน่าน,น่าน,6,0,16,24,23,24,6,1,16,33,4,112,43,22,112,13,4,18,21472,23158
T54-IT3-3522-303,PEA VOLTA เมืองน่าน #2,PEA VOLTA เมืองน่าน,18.79540062,100.7826614,101,ถนน มหายศ,ตำบล ในเวียง,อำเภอเมืองน่าน,น่าน,6,0,16,24,23,24,6,1,16,27,1,119,48,22,119,9,1,19,21472,23158
T54-IT1-4122-079,PEA VOLTA เมืองบึงกาฬ #1,PEA VOLTA เมืองบึงกาฬ,18.32321167,103.633522,222,ถนนสาย 222 พังโคน,ตำบล วิศิษฐ์,อำเภอเมืองบึงกาฬ,บึงกาฬ,6,0,16,24,23,24,6,1,16,7,1,20,45,21,162,7,1,14,6945,7014
T54-IT3-3922-265,PEA VOLTA เมืองบึงกาฬ #2,PEA VOLTA เมืองบึงกาฬ,18.32321167,103.633522,222,ถนนสาย 222 พังโคน,ตำบล วิศิษฐ์,อำเภอเมืองบึงกาฬ,บึงกาฬ,6,0,16,24,23,24,6,1,16,6,0,13,36,21,72,6,1,13,6945,7014
T54-IT3-3822-245,PEA VOLTA เมืองราชบุรี #1,PEA VOLTA เมืองราชบุรี,13.53120232,99.79299164,4,ถ.เพชรเกษม,ตำบล เจดีย์หัก,อำเภอเมืองราชบุรี,ราชบุรี,6,0,16,24,23,24,6,1,16,66,37,152,66,37,152,8,1,19,63854,62500
T54-IT3-3822-340,PEA VOLTA เมืองราชบุรี #2,PEA VOLTA เมืองราชบุรี,13.53120232,99.79299164,4,ถ.เพชรเกษม,ตำบล เจดีย์หัก,อำเภอเมืองราชบุรี,ราชบุรี,6,0,16,24,23,24,6,1,16,54,12,98,55,22,98,12,12,12,63854,62500
T54-IT1-4122-096,PEA VOLTA เมืองสมุทรสงคราม #1,PEA VOLTA เมืองสมุทรสงคราม,13.36135006,99.94651794,35,ถ.พระราม2,ตำบล คลองโคน,อำเภอเมืองสมุทรสงคราม,สมุทรสงคราม,6,0,16,24,23,24,6,1,16,23,5,45,30,21,45,14,5,19,8010,8978
T54-IT1-3722-057,PEA VOLTA เมืองสมุทรสงคราม #2,PEA VOLTA เมืองสมุทรสงคราม,13.36135006,99.94651794,35,ถ.พระราม2,ตำบล คลองโคน,อำเภอเมืองสมุทรสงคราม,สมุทรสงคราม,5,0,24,24,23,24,5,1,15,26,12,60,31,21,60,17,12,19,8010,8978
T54-IT3-3522-310,PEA VOLTA เมืองหนองบัวลำภู #1,PEA VOLTA เมืองหนองบัวลำภู,17.21118546,102.4543381,210,ถนนอุดร-เลย,ตำบลลำภู,อำเภอเมืองหนองบัวลำภู,หนองบัวลำภู,6,0,16,24,23,24,6,1,16,23,5,65,30,21,65,12,5,19,14804,14902
T54-IT3-3822-349,PEA VOLTA เมืองหนองบัวลำภู #2,PEA VOLTA เมืองหนองบัวลำภู,17.21118546,102.4543381,210,ถนนอุดร-เลย,ตำบลลำภู,อำเภอเมืองหนองบัวลำภู,หนองบัวลำภู,6,0,16,24,23,24,6,1,16,21,1,54,28,21,54,9,1,15,14804,14902
T54-IT1-4122-102,PEA VOLTA เมืองอุตรดิตถ์ #1,PEA VOLTA เมืองอุตรดิตถ์,17.60806847,100.0794678,102,ถนน บรมอาสน์,ตำบล ท่าเสา,อำเภอเมืองอุตรดิตถ์,อุตรดิตถ์,6,0,16,24,23,24,6,1,16,49,21,118,49,21,118,14,5,19,5069,4858
T54-IT3-3922-294,PEA VOLTA เมืองอุตรดิตถ์ #2,PEA VOLTA เมืองอุตรดิตถ์,17.60806847,100.0794678,102,ถนน บรมอาสน์,ตำบล ท่าเสา,อำเภอเมืองอุตรดิตถ์,อุตรดิตถ์,6,0,16,24,23,24,6,1,16,45,18,130,47,21,130,19,18,19,5069,4858
T54-IT1-4022-204,PEA VOLTA เมืองอุทัยธานี #1,PEA VOLTA เมืองอุทัยธานี,15.36758518,100.0133667,333,ถนน ซอย รักการดี,ตำบล อุทัยใหม่,อำเภอเมืองอุทัยธานี,อุทัยธานี,6,0,16,24,23,24,6,1,16,36,15,92,40,21,92,17,15,19,9795,8805
T54-IT3-3822-356,PEA VOLTA เมืองอุทัยธานี #2,PEA VOLTA เมืองอุทัยธานี,15.36758518,100.0133667,333,ถนน ซอย รักการดี,ตำบล อุทัยใหม่,อำเภอเมืองอุทัยธานี,อุทัยธานี,6,0,16,24,23,24,6,1,16,24,0,72,36,21,72,13,5,19,9795,8805
T54-IT1-3922-210,PEA VOLTA เวียงสา #1,PEA VOLTA เวียงสา,18.56295776,100.7253571,101,ถนน ยันตรกิจโกศล,ตำบล กลางเวียง,อำเภอเวียงสา,น่าน,6,0,16,24,23,24,6,1,16,16,1,82,36,22,82,8,1,16,21472,23158
T54-IT3-3922-287,PEA VOLTA เวียงสา #2,PEA VOLTA เวียงสา,18.56295776,100.7253571,101,ถนน ยันตรกิจโกศล,ตำบล กลางเวียง,อำเภอเวียงสา,น่าน,6,0,16,24,23,24,6,1,16,9,0,57,38,24,57,7,1,19,21472,23158
T54-IT3-2722-302,PEA VOLTA แม่สะเรียง #1,PEA VOLTA แม่สะเรียง,18.18301392,97.9343338,108,ถนน แม่สะเรียง,บ้านกาด,อำเภอแม่สะเรียง,แม่ฮ่องสอน,6,0,16,24,23,24,6,1,16,5,0,36,28,21,36,5,1,15,6030,7386
T54-IT3-3722-383,PEA VOLTA แม่สะเรียง #2,PEA VOLTA แม่สะเรียง,18.18301392,97.9343338,108,ถนน แม่สะเรียง,บ้านกาด,อำเภอแม่สะเรียง,แม่ฮ่องสอน,6,0,16,24,23,24,6,1,16,11,1,46,31,21,46,8,1,19,6030,7386
T54-IT3-3522-295,PEA VOLTA ตะกั่วป่า #1,PEA VOLTA ตะกั่วป่า,8.871562,98.36369324,4,ถ.เพชรเกษม,ตำบล โคกเคียน,อำเภอตะกั่วป่า,พังงา,6,0,16,24,23,24,6,1,16,19,3,70,32,21,70,10,3,17,20210,19117
T54-IT3-3922-295,PEA VOLTA ตะกั่วป่า #2,PEA VOLTA ตะกั่วป่า,8.871562,98.36369324,4,ถ.เพชรเกษม,ตำบล โคกเคียน,อำเภอตะกั่วป่า,พังงา,6,0,16,24,23,24,6,1,16,13,2,44,29,22,44,10,2,17,20210,19117
T54-IT3-3622-284,PEA VOLTA บางจาก เฉลิมพระเกียรติ #1,PEA VOLTA บางจาก เฉลิมพระเกียรติ,14.69467354,100.8673859,1,ถ. พหลโยธิน,ตำบล หน้าพระลาน,อำเภอเฉลิมพระเกียรติ,สระบุรี,6,0,16,24,23,24,6,1,16,43,16,88,44,21,88,16,16,16,53857,52280
T54-IT3-3722-381,PEA VOLTA บางจาก เฉลิมพระเกียรติ #2,PEA VOLTA บางจาก เฉลิมพระเกียรติ,14.69467354,100.8673859,1,ถ. พหลโยธิน,ตำบล หน้าพระลาน,อำเภอเฉลิมพระเกียรติ,สระบุรี,6,0,16,24,23,24,6,1,16,32,16,68,34,21,68,17,16,18,53857,52280
T54-IT3-3822-310,PEA VOLTA บางจาก เมืองฉะเชิงเทรา #1,PEA VOLTA บางจาก เมืองฉะเชิงเทรา,13.70581436,101.0532379,304,ถ. สุวินทวงศ์,ตำบล วังตะเคียน,อำเภอเมืองฉะเชิงเทรา,ฉะเชิงเทรา,6,0,16,24,23,24,6,1,16,50,21,94,50,21,94,15,10,19,22412,28995
T54-IT3-3822-318,PEA VOLTA บางจาก เมืองชลบุรี (หนองมน) #1,PEA VOLTA บางจาก เมืองชลบุรี (หนองมน),13.2720089,100.9352264,3,ถ. สุขุมวิท,ตำบลแสนสุข,อำเภอเมืองชลบุรี,ชลบุรี,6,0,16,24,23,24,6,1,16,115,88,212,115,88,212,15,10,19,77142,81066
T54-IT1-3722-061,PEA VOLTA บางจาก เมืองชลบุรี (หนองมน) #2,PEA VOLTA บางจาก เมืองชลบุรี (หนองมน),13.2720089,100.9352264,3,ถ. สุขุมวิท,ตำบลแสนสุข,อำเภอเมืองชลบุรี,ชลบุรี,5,0,24,24,23,24,5,1,15,95,56,202,95,56,202,17,12,19,77142,81066
T54-IT3-3522-323,PEA VOLTA บางจาก เมืองชัยภูมิ #1,PEA VOLTA บางจาก เมืองชัยภูมิ,15.77122593,102.0256119,201,ถนน ชัยภูมิ - สีคิ้ว,ตำบล หนองนาแซง,อำเภอเมืองชัยภูมิ,ชัยภูมิ,6,0,16,24,23,24,6,1,16,22,1,51,30,22,51,11,1,19,21710,36865
T54-IT1-4022-218,PEA VOLTA บางจาก เมืองบุรีรัมย์ (โฮมโปร) #1,PEA VOLTA บางจาก เมืองบุรีรัมย์ (โฮมโปร),14.98336124,103.079628,218,บุรีรัมย์ - นางรอง,ตำบล บ้านบัว,อำเภอเมืองบุรีรัมย์,บุรีรัมย์ 3,6,0,16,24,23,24,6,1,16,47,17,154,49,21,154,18,17,18,8730,9320
T54-IT3-3522-333,PEA VOLTA บางจาก เมืองบุรีรัมย์ (โฮมโปร) #2,PEA VOLTA บางจาก เมืองบุรีรัมย์ (โฮมโปร),14.98336124,103.079628,218,บุรีรัมย์ - นางรอง,ตำบล บ้านบัว,อำเภอเมืองบุรีรัมย์,บุรีรัมย์ 3,6,0,16,24,23,24,6,1,16,45,8,116,49,21,116,15,8,19,8730,9320
T54-IT1-4022-141,PEA VOLTA บางจาก เมืองปทุมธานี #1,PEA VOLTA บางจาก เมืองปทุมธานี,13.99169827,100.5509644,306,ถ. ติวานนท์,ตำบล บางกะดี,อำเภอเมืองปทุมธานี,ปทุมธานี,6,0,16,24,23,24,6,1,16,65,7,132,66,28,132,7,7,7,48546,71501
T54-IT1-3722-155,PEA VOLTA บางจาก เมืองปทุมธานี #2,PEA VOLTA บางจาก เมืองปทุมธานี,13.99169827,100.5509644,306,ถ. ติวานนท์,ตำบล บางกะดี,อำเภอเมืองปทุมธานี,ปทุมธานี,5,0,24,24,23,24,5,1,15,65,10,138,66,21,138,10,10,10,48546,71501
T54-IT1-4122-200,PEA VOLTA บางจาก เมืองสระบุรี #1,PEA VOLTA บางจาก เมืองสระบุรี,14.46105862,100.9227448,362,ถนนบายพาสสระบุรี ฝั่งตะวันออก,ตำบล หนองนาก,อำเภอเมืองสระบุรี,สระบุรี,6,0,16,24,23,24,6,1,16,58,21,154,58,21,154,8,1,19,26351,27390
T54-IT3-3922-284,PEA VOLTA บางจาก เมืองสระบุรี #2,PEA VOLTA บางจาก เมืองสระบุรี,14.46105862,100.9227448,362,ถนนบายพาสสระบุรี ฝั่งตะวันออก,ตำบล หนองนาก,อำเภอเมืองสระบุรี,สระบุรี,6,0,16,24,23,24,6,1,16,48,7,146,51,25,146,10,7,15,26351,27390
T54-IT3-3522-313,PEA VOLTA บางจาก เมืองอุดรธานี (บ้านขาว) #1,PEA VOLTA บางจาก เมืองอุดรธานี (บ้านขาว),17.51766777,102.7999115,2,ถ. มิตรภาพ,ตำบล กุดสระ,อำเภอเมืองอุดรธานี,อุดรธานี,6,0,16,24,23,24,6,1,16,34,3,98,36,23,98,12,3,19,32945,37857
T54-IT3-3922-283,PEA VOLTA บางจาก เมืองอุดรธานี (บ้านขาว) #2,PEA VOLTA บางจาก เมืองอุดรธานี (บ้านขาว),17.51766777,102.7999115,2,ถ. มิตรภาพ,ตำบล กุดสระ,อำเภอเมืองอุดรธานี,อุดรธานี,6,0,16,24,23,24,6,1,16,22,4,44,28,21,44,15,4,19,32945,37857
T54-IT1-3922-258,PEA VOLTA บางจาก เมืองอุดรธานี (สนามบิน) #1,PEA VOLTA บางจาก เมืองอุดรธานี (สนามบิน),17.3934021,102.7660675,216,ถนนสายอุดร-เลย,ตำบลหมากแข้ง,อำเภอเมืองอุดรธานี,อุดรธานี,6,0,16,24,23,24,6,1,16,44,13,118,47,21,118,15,13,19,25740,25184
T54-IT3-3822-284,PEA VOLTA บางจาก เมืองอุดรธานี (สนามบิน) #2,PEA VOLTA บางจาก เมืองอุดรธานี (สนามบิน),17.3934021,102.7660675,216,ถนนสายอุดร-เลย,ตำบลหมากแข้ง,อำเภอเมืองอุดรธานี,อุดรธานี,6,0,16,24,23,24,6,1,16,38,14,108,40,21,108,17,14,19,25740,25184
T54-IT1-3922-206,PEA VOLTA บางจาก แปลงยาว #1,PEA VOLTA บางจาก แปลงยาว,13.57745838,101.2769013,331,ทางหลวงยุทธศาสตร์ สัตหีบ - พนมสารคาม,ตำบล วังเย็น,อำเภอแปลงยาว,ฉะเชิงเทรา,6,0,16,24,23,24,6,1,16,32,16,60,34,21,60,17,16,19,26354,26021
T54-IT3-3922-281,PEA VOLTA บางจาก แปลงยาว #2,PEA VOLTA บางจาก แปลงยาว,13.57745838,101.2769013,331,ทางหลวงยุทธศาสตร์ สัตหีบ - พนมสารคาม,ตำบล วังเย็น,อำเภอแปลงยาว,ฉะเชิงเทรา,6,0,16,24,23,24,6,1,16,25,11,55,29,21,55,16,11,19,26354,26021
T54-IT3-3822-248,PEA VOLTA บางจาก กบินทร์บุรี (ลาดตะเคียน) #1,PEA VOLTA บางจาก กบินทร์บุรี (ลาดตะเคียน),13.9048481,101.6584244,304,กบินทร์บุรี-ฉะเชิงเทรา,ตำบลลาดตะเคียน,อำเภอกบินทร์บุรี,ปราจีนบุรี,6,0,16,24,23,24,6,1,16,30,11,54,32,23,54,15,11,19,41896,37469
T54-IT3-3822-306,PEA VOLTA บางจาก บางเลน #1,PEA VOLTA บางจาก บางเลน,14.01180553,100.211792,346,ถ.ปทุมธานี-บางเลน,ตำบลบางภาษี,อำเภอบางเลน,นครปฐม,6,0,16,24,23,24,6,1,16,35,11,86,38,24,86,16,11,19,10789,10683
T54-IT1-3722-103,PEA VOLTA บางจาก บางเลน #2,PEA VOLTA บางจาก บางเลน,14.01180553,100.211792,346,ถ.ปทุมธานี-บางเลน,ตำบลบางภาษี,อำเภอบางเลน,นครปฐม,5,0,24,24,23,24,5,1,15,30,7,50,31,22,50,13,7,18,10789,10683
T54-IT3-3722-364,PEA VOLTA บางจาก บายพาสโคราช (กม.11) #1,PEA VOLTA บางจาก บายพาสโคราช (กม.11),15.02720547,102.0820313,204,204,ตำบล หนองกระทุ่ม,อำเภอเมืองนครราชสีมา,นครราชสีมา,6,0,16,24,23,24,6,1,16,45,19,118,47,21,118,19,19,19,31371,42228
T54-IT3-3722-382,PEA VOLTA บางจาก บายพาสโคราช (กม.11) #2,PEA VOLTA บางจาก บายพาสโคราช (กม.11),15.02720547,102.0820313,204,204,ตำบล หนองกระทุ่ม,อำเภอเมืองนครราชสีมา,นครราชสีมา,6,0,16,24,23,24,6,1,16,45,14,138,47,22,138,14,14,14,31371,42228
T54-IT3-3522-315,PEA VOLTA บางจาก บายพาสสุราษฎร์ (กม.5) #1,PEA VOLTA บางจาก บายพาสสุราษฎร์ (กม.5),9.11515427,99.34633636,420,ถนนเลี่่ยงเมือง,ตำบลมะขามเตี้ย,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,6,0,16,24,23,24,6,1,16,101,26,252,101,26,252,12,3,19,13441,13975
T54-IT3-3922-292,PEA VOLTA บางจาก บายพาสสุราษฎร์ (กม.5) #2,PEA VOLTA บางจาก บายพาสสุราษฎร์ (กม.5),9.11515427,99.34633636,420,ถนนเลี่่ยงเมือง,ตำบลมะขามเตี้ย,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,6,0,16,24,23,24,6,1,16,79,9,224,80,31,224,9,9,9,13441,13975
T54-IT3-3822-246,PEA VOLTA บางจาก ปราสาท #1,PEA VOLTA บางจาก ปราสาท,14.62068367,103.2777634,24,ถ. โชคชัย - เดชอุดม,ตำบล ตานี,อำเภอปราสาท,สุรินทร์,6,0,16,24,23,24,6,1,16,24,5,74,35,21,74,14,5,19,12124,9697
T54-IT3-3622-294,PEA VOLTA บางจาก ปราสาท #2,PEA VOLTA บางจาก ปราสาท,14.62068367,103.2777634,24,ถ. โชคชัย - เดชอุดม,ตำบล ตานี,อำเภอปราสาท,สุรินทร์,6,0,16,24,23,24,6,1,16,16,6,52,28,21,52,11,6,19,12124,9697
T54-IT3-3522-305,PEA VOLTA บางจาก สองพี่น้อง (ทุ่งคอก) #1,PEA VOLTA บางจาก สองพี่น้อง (ทุ่งคอก),14.17240334,99.95610809,321,ถ. มาลัยแมน,ตำบล ทุ่งคอก,อำเภอสองพี่น้อง,สุพรรณบุรี,6,0,16,24,23,24,6,1,16,43,12,94,43,22,94,12,12,12,20606,21011
T54-IT1-3722-118,PEA VOLTA บางจาก สองพี่น้อง (ทุ่งคอก) #2,PEA VOLTA บางจาก สองพี่น้อง (ทุ่งคอก),14.17240334,99.95610809,321,ถ. มาลัยแมน,ตำบล ทุ่งคอก,อำเภอสองพี่น้อง,สุพรรณบุรี,5,0,24,24,23,24,5,1,15,30,8,68,34,21,68,15,8,19,20606,21011
T54-IT3-3522-293,PEA VOLTA บางจาก สิชล #1,PEA VOLTA บางจาก สิชล,8.84643841,99.90041351,401,ถ. สุราษธานี - นครศรีธรรมราช,ตำบล เปลี่ยน,อำเภอ สิชล,นครศรีธรรมราช,6,0,16,24,23,24,6,1,16,27,8,94,39,21,94,13,8,19,30757,33386
T54-IT3-3922-289,PEA VOLTA บางจาก สิชล #2,PEA VOLTA บางจาก สิชล,8.84643841,99.90041351,401,ถ. สุราษธานี - นครศรีธรรมราช,ตำบล เปลี่ยน,อำเภอ สิชล,นครศรีธรรมราช,6,0,16,24,23,24,6,1,16,33,7,108,38,21,108,14,7,19,30757,33386
T54-IT3-3722-367,PEA VOLTA บางจาก อ่าวลึก #1,PEA VOLTA บางจาก อ่าวลึก,8.36377525,98.75119019,4,ถ.เพชรเกษม,ตำบล อ่าวลึกเหนือ,อำเภอ อ่าวลึก,กระบี่,6,0,16,24,23,24,6,1,16,35,7,112,38,21,112,16,7,19,27220,35174
T54-IT3-3822-355,PEA VOLTA บางจาก อ่าวลึก #2,PEA VOLTA บางจาก อ่าวลึก,8.36377525,98.75119019,4,ถ.เพชรเกษม,ตำบล อ่าวลึกเหนือ,อำเภอ อ่าวลึก,กระบี่,6,0,16,24,23,24,6,1,16,29,5,114,38,21,114,14,5,19,27220,35174
T54-IT1-4122-062,PEA VOLTA ปัว #1,PEA VOLTA ปัว,19.18110466,100.8930588,101,101,ตำบล ปัว,อำเภอ ปัว,น่าน,6,0,16,24,23,24,6,1,16,24,0,162,45,21,162,10,2,19,21472,23158
T54-IT3-3922-300,PEA VOLTA ปัว #2,PEA VOLTA ปัว,19.18110466,100.8930588,101,101,ตำบล ปัว,อำเภอ ปัว,น่าน,6,0,16,24,23,24,6,1,16,21,1,158,44,21,158,8,1,18,21472,23158
T54-IT3-3522-311,PEA VOLTA ปากคาด #1,PEA VOLTA ปากคาด,18.31763649,103.3144074,212,ถ. ชยางกูร,ตำบล ปากคาด,อำเภอ ปากคาด,บึงกาฬ,6,0,16,24,23,24,6,1,16,8,0,28,25,21,28,7,1,18,7627,7837
T54-IT3-3822-347,PEA VOLTA ปากคาด #2,PEA VOLTA ปากคาด,18.31763649,103.3144074,212,ถ. ชยางกูร,ตำบล ปากคาด,อำเภอ ปากคาด,บึงกาฬ,6,0,16,24,23,24,6,1,16,8,0,36,29,21,36,7,1,15,7627,7837
T54-IT1-3922-199,PEA VOLTA พรรณานิคม #1,PEA VOLTA พรรณานิคม,17.36588669,103.825882,22,ถ.นิตโย,ตำบล ช้างมิ่ง,อำเภอ พรรณานิคม,สกลนคร,6,0,16,24,23,24,6,1,16,23,8,46,30,21,46,14,8,19,26159,26820
T54-IT3-3822-309,PEA VOLTA สว่างแดนดิน #1,PEA VOLTA สว่างแดนดิน,17.4682579,103.4937515,22,ถ.นิตโย,ตำบล สว่างแดนดิน,อำเภอสว่างแดนดิน,สกลนคร,6,0,16,24,23,24,6,1,16,28,10,71,33,21,71,15,10,19,26159,26820
